query_id	P_100
1	0.1100
3	0.0600
4	0.0900
5	0.0000
6	0.2100
7	0.1100
8	0.0000
9	0.1600
10	0.0100
11	0.1200
12	0.0600
13	0.1000
14	0.0700
15	0.0100
16	0.0000
17	0.0000
18	0.0500
19	0.0500
20	0.2300
21	0.1400
23	0.0000
24	0.0000
25	0.1600
26	0.0200
27	0.0400
28	0.0600
29	0.0200
30	0.0000
31	0.0100
32	0.0000
33	0.0100
34	0.0000
35	0.0100
36	0.0200
37	0.0000
38	0.0400
39	0.0000
40	0.1500
41	0.0000
42	0.0400
44	0.0000
45	0.0000
46	0.0000
47	0.0800
48	0.0000
49	0.0000
50	0.0000
52	0.2400
53	0.4700
54	0.2900
55	0.0000
56	0.8400
57	0.6300
58	0.6000
59	0.0900
60	0.0000
61	0.1200
62	0.5300
63	0.0000
64	0.0000
65	0.0000
66	0.0000
67	0.0000
68	0.0500
69	0.0300
70	0.0900
71	0.0200
72	0.0000
73	0.0000
74	0.0100
76	0.0000
77	0.0000
79	0.0000
80	0.2100
81	0.1200
82	0.0000
83	0.0100
84	0.0300
85	0.1900
86	0.0300
87	0.0100
88	0.0200
89	0.0500
90	0.1700
91	0.0000
92	0.0500
93	0.0000
94	0.0100
95	0.0100
96	0.0000
97	0.2400
98	0.2800
99	0.5400
100	0.0500
101	0.1000
102	0.0700
103	0.0000
104	0.0000
105	0.0000
106	0.0000
107	0.0000
108	0.0300
109	0.0000
110	0.3700
111	0.2500
112	0.0100
113	0.0000
114	0.0300
115	0.0300
116	0.0200
117	0.4000
118	0.3100
119	0.2800
120	0.0300
121	0.0200
122	0.2900
123	0.1000
124	0.2300
125	0.1600
126	0.0000
127	0.0100
128	0.0100
129	0.2400
130	0.0500
131	0.0200
132	0.8000
133	0.0000
134	0.0100
135	0.6200
137	0.3700
138	0.0100
139	0.0300
140	0.0400
141	0.0700
142	0.4000
143	0.1100
144	0.0000
145	0.0700
146	0.2800
147	0.0000
148	0.1200
149	0.0000
150	0.2500
