query_id	P_100
1	0.1200
3	0.0500
4	0.0900
5	0.1300
6	0.2000
7	0.1400
8	0.0000
9	0.1700
10	0.0100
11	0.1100
12	0.0600
13	0.1000
14	0.0300
15	0.0000
16	0.0000
17	0.0000
18	0.0700
19	0.0500
20	0.3200
23	0.0000
24	0.0000
25	0.1600
26	0.0200
27	0.0500
28	0.0600
29	0.0300
30	0.0000
31	0.0100
32	0.0000
33	0.0200
34	0.0000
35	0.0100
36	0.0200
37	0.0000
38	0.0300
39	0.0000
40	0.0800
41	0.0000
42	0.0400
44	0.0000
45	0.0000
46	0.0000
47	0.0900
48	0.0000
49	0.0000
50	0.0000
52	0.9600
53	0.4900
54	0.3400
55	0.0000
56	0.9600
57	0.6300
58	0.6500
59	0.0900
60	0.0000
61	0.1500
62	0.4900
63	0.0000
64	0.0000
65	0.0000
66	0.0000
67	0.0000
68	0.1400
69	0.0300
70	0.0900
71	0.0300
72	0.0100
73	0.0000
74	0.0100
76	0.0000
77	0.6200
79	0.0000
80	0.1900
81	0.1400
82	0.0000
83	0.0100
84	0.0100
85	0.1800
86	0.0500
87	0.0100
88	0.0100
89	0.0500
90	0.1700
91	0.0000
92	0.0600
93	0.0000
94	0.0100
95	0.0200
96	0.0000
97	0.2500
98	0.2700
99	0.6000
100	0.0700
101	0.2100
102	0.1200
103	0.0000
104	0.0000
105	0.0000
106	0.0000
107	0.0000
108	0.0300
109	0.0000
110	0.2900
111	0.2500
112	0.0100
113	0.0000
114	0.0900
115	0.0400
116	0.0100
117	0.3800
118	0.3400
119	0.3000
120	0.0300
121	0.0100
122	0.3000
123	0.2400
124	0.2400
125	0.1700
126	0.0000
127	0.0100
128	0.0200
129	0.2300
130	0.0500
131	0.0300
132	0.8000
133	0.0000
134	0.0200
135	0.5600
136	0.1100
137	0.3300
138	0.0000
139	0.0700
140	0.1100
141	0.0800
142	0.3500
143	0.1900
144	0.0000
145	0.0500
146	0.0200
147	0.0000
148	0.0700
149	0.0000
150	0.3000
