query_id	P_30
1	0.1667
2	0.1000
3	0.2000
4	0.3000
5	0.2000
6	0.3667
7	0.4000
8	0.0333
9	0.3000
10	0.4333
11	0.2000
12	0.5333
13	0.3667
14	0.0667
15	0.0333
16	0.0000
17	0.0000
18	0.0667
19	0.1000
20	0.6667
21	0.4667
22	0.0000
23	0.0000
24	0.0000
25	0.1667
26	0.0667
27	0.1000
28	0.0333
29	0.0333
30	0.0000
31	0.0333
32	0.0000
33	0.1333
34	0.0000
35	0.0333
36	0.1667
37	0.0000
38	0.0667
39	0.0000
40	0.3667
41	0.1000
42	0.1667
43	0.2000
44	0.2667
45	0.0000
46	0.4667
47	0.1667
48	0.0000
49	0.3333
50	0.0000
51	0.7333
52	1.0000
53	0.7333
54	0.8333
55	0.6000
56	1.0000
57	0.8333
58	0.9333
59	0.4333
60	0.0667
61	0.6000
62	0.3000
63	0.1000
64	0.4333
65	0.0000
66	0.0000
67	0.0333
68	0.2667
69	0.2000
70	0.4333
71	0.9333
72	0.1333
73	0.0333
74	0.0333
75	0.1000
76	0.2667
77	0.7333
78	0.9667
79	0.0000
80	0.1667
81	0.2333
82	1.0000
83	0.3000
84	0.1000
85	0.9333
86	0.3000
87	0.0333
88	0.1000
89	0.1667
90	0.4667
91	0.0000
92	0.0667
93	0.4000
94	0.3000
95	0.1333
96	0.1667
97	0.5333
98	0.5000
99	0.8333
100	0.5333
101	0.1667
102	0.2667
103	0.5333
104	0.2667
105	0.0000
106	0.3667
107	0.4333
108	0.3333
109	0.0000
110	0.7333
111	0.9000
112	0.3000
113	0.0000
114	0.1000
115	0.4000
116	0.1667
117	0.3667
118	0.4333
119	0.5333
120	0.1000
121	0.0000
122	0.4333
123	0.6000
124	0.4667
125	0.4667
126	0.3667
127	0.1000
128	0.1667
129	0.6667
130	0.7333
131	0.0333
132	0.9333
133	0.5000
134	0.2667
135	0.6667
136	0.2667
137	0.6667
138	0.2000
139	0.1333
140	0.3000
141	0.1667
142	0.6000
143	0.2333
144	0.0333
145	0.5333
146	0.7333
147	0.1667
148	0.3000
149	0.1000
150	1.0000
