query_id	P_30
1	0.1667
2	0.1
3	0.2
4	0.3
5	0.1667
6	0.2667
7	0.4
8	0.0333
9	0.3
10	0.4
11	0.2
12	0.5333
13	0.4
14	0.0667
15	0.0667
16	0.0
17	0.0
18	0.0667
19	0.1
20	0.6667
21	0.4667
22	0.0
23	0.0
24	0.0
25	0.1667
26	0.0667
27	0.1
28	0.0333
29	0.0333
30	0.0
31	0.0333
32	0.0
33	0.0667
34	0.0
35	0.0333
36	0.1333
37	0.0
38	0.0667
39	0.0
40	0.3667
41	0.0333
42	0.1333
43	0.2
44	0.2667
45	0.0
46	0.4667
47	0.1667
48	0.0
49	0.2333
50	0.0
51	0.7333
52	1.0
53	0.7667
54	0.8
55	0.6
56	1.0
57	0.8333
58	0.9333
59	0.4333
60	0.0667
61	0.6333
62	0.3
63	0.0667
64	0.2333
65	0.0
66	0.0
67	0.0333
68	0.2333
69	0.2
70	0.4333
71	0.9333
72	0.1333
73	0.0333
74	0.0333
75	0.1
76	0.2667
77	0.7333
78	0.9667
79	0.0
80	0.1667
81	0.2333
82	1.0
83	0.3
84	0.1
85	0.9333
86	0.3
87	0.0
88	0.1
89	0.1667
90	0.4333
91	0.0
92	0.0667
93	0.4333
94	0.2667
95	0.1
96	0.1667
97	0.5
98	0.5
99	0.8333
100	0.5333
101	0.1667
102	0.2667
103	0.5333
104	0.2667
105	0.0
106	0.4
107	0.4333
108	0.3
109	0.0
110	0.6333
111	0.9
112	0.3
113	0.0333
114	0.1
115	0.4333
116	0.1667
117	0.4
118	0.4667
119	0.4667
120	0.0667
121	0.0
122	0.4667
123	0.6
124	0.5
125	0.4667
126	0.3667
127	0.1
128	0.1667
129	0.7
130	0.7333
131	0.0333
132	0.9333
133	0.5333
134	0.2667
135	0.7
136	0.2667
137	0.6667
138	0.2
139	0.1333
140	0.3333
141	0.1
142	0.5333
143	0.2
144	0.0
145	0.5333
146	0.7
147	0.1667
148	0.2667
149	0.1
150	1.0
